host_id,host_name,host_since_year,host_since_anniversary,id,neighbourhood_cleansed,city,state,zipcode,country,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,minimum_nights,host_response_time,host_response_rate,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
1582009,Michiel,2012,01-Aug,307470,Centrum-Oost,Amsterdam,North Holland,1011 TX,Netherlands,Apartment,Entire home/apt,3,1.5,2,2,Real Bed,140,2,60,7,within a day,1,5,100,10,10,10,10,10,10
1582128,Petra,2012,01-Aug,742160,Centrum-Oost,Amsterdam,North Holland,1018,Netherlands,Boat,Entire home/apt,16,2,10,16,Real Bed,300,13,30,2,within a few hours,0.9,20,91,9,9,10,10,8,9
1582128,Petra,2012,01-Aug,307497,Westerpark,Amsterdam,North Holland,1018 BJ,Netherlands,Boat,Entire home/apt,16,2,10,16,Real Bed,400,8,30,2,within a few hours,0.9,29,97,10,9,10,10,9,10
1582527,Tulin,2012,01-Aug,329508,Oud-Oost,Amsterdam,North Holland,1093,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,90,1,0,2,within a day,0.8,0,,,,,,,
1584803,Chris,2012,01-Sep,308009,Centrum-West,Amsterdam,North Holland,1016 KW,Netherlands,Apartment,Entire home/apt,4,2,2,3,Real Bed,180,1,0,14,within a day,1,3,100,10,10,10,10,10,10
1585659,Mayu,2012,01-Sep,3151241,Centrum-Oost,Amsterdam,North Holland,1017 RW,Netherlands,Apartment,Entire home/apt,5,2,2,2,Real Bed,182,4,35,1,within a day,0.9,16,91,9,9,10,9,10,9
1585659,Mayu,2012,01-Sep,2862325,Centrum-Oost,Amsterdam,North Holland,1017 RW,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,75,2,25,1,within a day,0.9,2,100,10,10,10,10,10,10
1589656,Flavia,2012,01-Oct,309201,Centrum-Oost,Amsterdam,North Holland,1011,Netherlands,Apartment,Entire home/apt,6,1,2,4,Real Bed,300,5,50,3,within a day,0.9,0,,,,,,,
1589656,Flavia,2012,01-Oct,756183,Centrum-Oost,Amsterdam,North Holland,,Netherlands,Apartment,Entire home/apt,5,,2,1,Real Bed,250,1,0,3,within a day,0.9,10,86,9,9,9,9,9,8
1589656,Flavia,2012,01-Oct,2589600,De Baarsjes - Oud-West,Amsterdam,North Holland,1052 NE,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,120,2,20,3,within a day,0.9,0,,,,,,,
1594307,Angela & Frank,2012,01-Nov,335024,Westerpark,Amsterdam,North Holland,1051 MC,Netherlands,Apartment,Entire home/apt,4,1,1,4,Real Bed,125,2,15,3,within an hour,1,57,97,10,10,10,10,9,9
1598282,Pamela,2012,01-Dec,703641,De Pijp - Rivierenbuurt,Amsterdam,North Holland,,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,80,1,20,3,within a few hours,0.96,1,100,10,10,8,8,10,10
1602200,Ciara,2012,Jan-13,654147,Westerpark,Amsterdam,North Holland,1052,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,109,2,100,4,within an hour,1,12,98,9,8,10,10,9,9
1602995,Martijn,2012,Jan-13,3387882,De Baarsjes - Oud-West,Amsterdam,North Holland,1053 LP,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,140,1,0,5,within a few hours,1,19,97,10,10,10,10,9,9
1606566,Diana,2012,Jan-14,3109476,Bos en Lommer,Amsterdam,North Holland,1061 DM,Netherlands,Apartment,Entire home/apt,2,1,1,2,Real Bed,69,2,0,3,within an hour,1,9,93,10,9,10,10,8,9
1609969,Inez,2012,Jan-15,670828,De Baarsjes - Oud-West,Amsterdam,North Holland,1016,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,180,2,0,2,N/A,N/A,9,100,10,10,10,10,10,10
1610324,Ayla & Jake,2012,Jan-15,1429701,Centrum-West,Amsterdam,North Holland,1013 AZ,Netherlands,Boat,Entire home/apt,2,1,1,1,Real Bed,125,2,0,2,within an hour,1,34,98,10,10,10,10,10,9
1612893,Nina,2012,Jan-16,313778,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1094,Netherlands,Apartment,Entire home/apt,4,1,1,1,Real Bed,65,1,20,1,within a day,0.63,22,87,9,9,9,9,9,9
1613017,Jasper,2012,Jan-16,314235,Centrum-Oost,De Pijp,North Holland,1073,Netherlands,Apartment,Entire home/apt,3,1,1,1,Real Bed,140,2,30,4,within a day,0.91,7,97,10,9,10,10,10,9
1613517,Guillermo,2012,Jan-16,4134188,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,House,Entire home/apt,4,2,3,4,Real Bed,300,1,0,2,within a few hours,1,5,96,10,10,10,9,10,9
1613938,Marijn,2012,Jan-16,5694293,Bos en Lommer,Amsterdam,Noord-Holland,1061MJ,Netherlands,Apartment,Entire home/apt,3,1,2,2,Real Bed,90,2,5,4,within a few hours,1,0,,,,,,,
1617692,Marlies,2012,Jan-17,709056,Bos en Lommer,Amsterdam,North Holland,1055,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,89,1,0,3,within a few hours,0.97,5,88,10,10,10,10,8,9
1618520,Karin,2012,Jan-17,315160,Zuid,Amsterdam,North Holland,1077,Netherlands,Apartment,Entire home/apt,4,1,2,4,Real Bed,140,1,40,6,within a few hours,1,0,,,,,,,
1623003,Vera,2012,Jan-18,316066,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,Apartment,Entire home/apt,3,1,1,2,Real Bed,95,2,35,2,within an hour,1,85,93,9,9,10,10,10,9
1626196,Manon,2012,Jan-19,316757,Centrum-West,Amsterdam,North Holland,1016,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,145,2,0,2,within a few hours,1,127,97,10,9,10,10,10,9
1627385,Igor,2012,Jan-19,317027,Oud-Noord,Amsterdam,North Holland,1021,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,55,1,0,3,within an hour,0.95,62,91,9,9,10,9,9,9
1627385,Igor,2012,Jan-19,320729,Oud-Noord,Amsterdam,North Holland,1021,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,55,2,0,3,within an hour,0.95,47,90,9,9,9,9,9,8
1631884,Thea,2012,Jan-20,317959,Centrum-Oost,Amsterdam,North Holland,1018,Netherlands,Apartment,Entire home/apt,3,1,1,2,Real Bed,146,2,50,2,within an hour,1,30,95,9,9,10,9,9,9
1636433,Judit,2012,Jan-22,318845,Noord-Oost,Amsterdam,North Holland,1024,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,50,2,25,1,within a few hours,1,69,87,9,9,10,10,8,9
1636651,Thijs,2012,Jan-22,1734815,Centrum-West,Amsterdam,North Holland,1015,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,180,1,0,2,within a few hours,0.89,5,95,9,10,10,10,10,9
1641710,Imane,2012,Jan-23,414260,Oud-Oost,Watergraafsmeer,North Holland,1091,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,60,1,25,4,within an hour,1,13,97,9,9,10,10,9,9
1642815,Janey,2012,Jan-23,320689,Zuid,Amsterdam,North Holland,1075,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,88,2,20,1,within a day,0.89,26,97,10,9,10,10,9,9
1642884,Renz & Stephanie,2012,Jan-23,1166926,Centrum-West,Amsterdam,North Holland,1015 NT,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,119,1,0,2,within a day,0.79,12,85,9,8,9,9,9,8
1643502,Leonie,2012,Jan-23,4516324,Westerpark,Amsterdam,North Holland,1051 LP,Netherlands,Apartment,Entire home/apt,4,1,3,4,Real Bed,140,1,40,1,within an hour,0.7,4,93,9,9,9,10,9,9
1645998,Djoke,2012,Jan-24,505012,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,Apartment,Entire home/apt,5,1,3,5,Real Bed,275,5,0,3,within an hour,1,25,98,10,10,10,10,10,9
1646176,Froukje,2012,Jan-24,321425,Centrum-West,Amsterdam,North Holland,1015,Netherlands,Boat,Entire home/apt,3,,2,1,Real Bed,170,2,20,3,within an hour,0.9,56,98,10,10,10,10,10,9
1651933,Dianne,2012,Jan-25,322657,Centrum-West,Amsterdam,North Holland,1015,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,119,2,35,3,within a few hours,1,3,87,9,8,10,10,10,9
1655957,Yvonne,2012,Jan-26,561446,Centrum-West,Amsterdam,North Holland,1012,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,110,1,0,3,within an hour,1,32,97,10,10,10,10,10,9
1657095,L.J.,2012,Jan-26,323765,Centrum-Oost,Amsterdam,North Holland,1017 SG,Netherlands,Villa,Entire home/apt,2,1,1,1,Real Bed,99,2,0,2,within a day,1,32,95,9,9,10,10,10,9
1657165,Franciscus (François),2012,Jan-26,328723,Centrum-Oost,Amsterdam,North Holland,1011,Netherlands,Apartment,Entire home/apt,4,1,2,3,Real Bed,230,1,0,5,within a few hours,1,8,100,10,10,10,10,10,10
1657181,Charlie,2012,Jan-26,801544,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,Netherlands,Apartment,Entire home/apt,4,1,1,1,Real Bed,130,1,0,2,within a day,0.72,22,87,10,8,9,9,10,9
1657577,Hendrik,2012,Jan-26,1448920,Westerpark,Amsterdam,North Holland,1051,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,119,1,0,3,within a day,1,4,100,10,10,10,10,10,10
1657769,Celine,2012,Jan-26,323875,Buitenveldert - Zuidas,Amsterdam,North Holland,1082,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,90,2,0,2,within an hour,1,22,98,10,10,10,10,9,10
1663384,Ben,2012,Jan-28,325109,Centrum-West,Amsterdam,North Holland,1013,Netherlands,Boat,Entire home/apt,4,1,2,2,Real Bed,245,4,50,2,N/A,N/A,63,100,10,10,10,10,10,10
1664548,Carl,2012,Jan-28,2024069,Centrum-Oost,Amsterdam,North Holland,1018,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,125,1,0,2,within a day,0.82,9,97,10,9,10,10,10,10
1664548,Carl,2012,Jan-28,2021675,Centrum-Oost,Amsterdam,North Holland,1018,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,70,1,0,2,within a day,0.82,87,94,10,10,10,9,10,9
1664743,Hanna,2012,Jan-28,325416,Centrum-West,Amsterdam,North Holland,1016,Netherlands,Apartment,Private room,2,,1,1,Real Bed,70,1,10,6,within a day,0.9,6,85,8,7,10,9,10,8
1668421,Katerina,2012,Jan-29,2043806,Oud-Oost,Amsterdam,North Holland,1092 GM,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,75,2,10,1,within a day,0.79,3,89,9,7,10,10,9,8
1669173,Liselotte,2012,Jan-29,3463160,Oud-Oost,Amsterdam,North Holland,1092 TV,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,95,1,0,2,within a day,1,4,90,10,9,10,10,8,9
1669600,Ilona,2012,Jan-29,327110,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1094,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,95,2,20,2,within a day,0.94,44,91,9,10,9,9,9,9
1672475,Helga,2012,Jan-30,327089,Zuid,Amsterdam,North Holland,1077,Netherlands,House,Private room,2,1,1,2,Real Bed,95,1,0,2,within a day,1,20,95,9,10,10,10,10,9
1672823,Ester,2012,Jan-30,1924485,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072 EP,Netherlands,Apartment,Entire home/apt,4,1,2,6,Real Bed,150,2,25,2,within an hour,1,92,98,10,10,10,10,10,10
1672823,Ester,2012,Jan-30,327285,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072,Netherlands,Apartment,Entire home/apt,4,2,1,4,Real Bed,141,2,28,2,within an hour,1,229,99,10,10,10,10,10,10
1678490,Kim,2012,Jan-31,1553681,Centrum-Oost,Amsterdam,North Holland,1073,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,99,1,0,3,a few days or more,0.46,2,80,,,,,,
1682737,Mar,2012,02-Jan,329577,Zuid,Amsterdam,North Holland,1059,Netherlands,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,49,2,0,2,within a few hours,1,13,100,10,10,10,10,9,10
1683449,Chiel,2012,02-Jan,2128742,Bos en Lommer,Amsterdam,North Holland,1061,Netherlands,Apartment,Entire home/apt,4,1.5,3,4,Real Bed,125,0,0,2,within a day,0.85,2,100,10,10,10,10,8,8
1685408,Maria,2012,02-Jan,1217263,Centrum-Oost,Amsterdam,North Holland,1018,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,160,1,0,2,within a day,0.74,1,100,10,10,10,10,10,10
1687684,Naomi,2012,02-Feb,2079786,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072 VN,Netherlands,Apartment,Entire home/apt,4,1,1,2,Real Bed,130,3,20,6,within a day,0.85,13,98,9,10,10,10,10,10
1687719,Gilliane,2012,02-Feb,959595,De Baarsjes - Oud-West,Amsterdam,North Holland,1057,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,120,2,25,2,within a day,1,11,95,9,9,10,10,10,9
1696020,Daphne,2012,02-Mar,2697328,De Baarsjes - Oud-West,Amsterdam,North Holland,1054WE,Netherlands,House,Entire home/apt,2,1,1,1,Real Bed,130,1,0,2,within a day,0.75,1,97,10,10,10,10,10,8
1704036,Regina,2012,02-May,334599,Centrum-West,Amsterdam,North Holland,1013,Netherlands,Apartment,Entire home/apt,4,1,1,2,Real Bed,79,2,20,2,within a few hours,0.97,140,98,10,10,10,10,9,10
1706915,Merijn,2012,02-Jun,335197,Centrum-West,Amsterdam,North Holland,1012,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,150,2,50,3,within a few hours,1,74,98,10,10,10,10,10,9
1713722,Liliana,2012,02-Jul,1513027,De Baarsjes - Oud-West,Amsterdam,North Holland,1053 AS,Netherlands,Apartment,Entire home/apt,3,1,2,2,Real Bed,110,1,0,3,N/A,N/A,4,91,10,10,9,10,9,8
1719589,Benjamin,2012,02-Aug,4051737,Oud-Oost,Amsterdam,North Holland,1093 RR,Netherlands,Boat,Entire home/apt,10,1,1,1,Airbed,40,1,0,1,within a few hours,0.98,11,100,10,10,10,10,10,10
1719589,Benjamin,2012,02-Aug,3670144,Oud-Oost,Amsterdam,North Holland,1093 VG,Netherlands,Apartment,Entire home/apt,3,1,1,1,Real Bed,90,2,10,2,within a few hours,0.98,6,97,10,10,9,10,9,9
1720569,Wendy,2012,02-Aug,1669354,Zuid,Amsterdam,NH,1071,Netherlands,Apartment,Entire home/apt,3,1,2,2,Real Bed,199,1,0,1,within a day,1,2,100,9,10,10,10,9,9
1720569,Wendy,2012,02-Aug,5028132,Zuid,Amsterdam,Noord-Holland,1071 WJ,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,1,0,1,within a day,1,0,,,,,,,
1721870,Andrada,2012,02-Aug,3721106,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073TG,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,125,1,0,5,N/A,N/A,0,,,,,,,
1721961,Jeroen & Sarah,2012,02-Aug,1513512,Bos en Lommer,Amsterdam,North Holland,1056,Netherlands,Apartment,Entire home/apt,5,1,2,2,Real Bed,79,2,19,3,N/A,N/A,3,100,8,8,9,9,7,9
1725335,Rhalf & Kitty,2012,02-Sep,547708,Geuzenveld - Slotermeer,Amsterdam,North Holland,1064,Netherlands,Bed & Breakfast,Private room,2,1,1,1,Real Bed,79,2,0,1,within a few hours,1,0,,,,,,,
1725335,Rhalf & Kitty,2012,02-Sep,547578,Geuzenveld - Slotermeer,Amsterdam,North Holland,1064,Netherlands,Bed & Breakfast,Private room,2,1,1,1,Real Bed,79,2,0,1,within a few hours,1,7,100,10,10,10,10,8,9
1725378,Olivier,2012,02-Sep,339930,De Baarsjes - Oud-West,Amsterdam,North Holland,1053,Netherlands,Apartment,Entire home/apt,3,1,1,1,Real Bed,80,2,10,3,within an hour,0.98,103,98,10,10,10,10,9,10
1730202,Anja,2012,02-Oct,340994,Centrum-Oost,Amsterdam,North Holland,1011,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,125,2,0,4,within a few hours,1,15,96,10,9,10,10,9,10
1735267,Nanne,2012,02-Nov,2488348,Centrum-Oost,Amsterdam,North Holland,1011 TJ,Netherlands,Apartment,Entire home/apt,4,1,1,2,Real Bed,100,2,30,2,within a few hours,0.93,82,97,10,10,10,10,10,9
1738291,Rijmert,2012,02-Dec,415646,Watergraafsmeer,Watergraafsmeer,North Holland,1098,Netherlands,House,Entire home/apt,6,2,3,6,Real Bed,200,1,0,3,within a few hours,0.98,1,80,,,8,8,8,8
1738291,Rijmert,2012,02-Dec,740332,Watergraafsmeer,Amsterdam,North Holland,1098,Netherlands,House,Private room,2,1,1,1,Real Bed,45,1,30,2,within a few hours,0.98,94,91,9,9,10,9,9,9
1738291,Rijmert,2012,02-Dec,342540,Watergraafsmeer,Watergraafsmeer,North Holland,1098,Netherlands,Bed & Breakfast,Private room,2,1,1,2,Real Bed,60,1,30,1,within a few hours,0.98,71,91,10,9,9,9,9,9
1738804,Daan & Brechtje,2012,02-Dec,1239854,Centrum-West,Amsterdam,North Holland,1013,Netherlands,Apartment,Entire home/apt,4,1,2,2,Futon,149,3,30,2,N/A,N/A,10,96,9,10,10,9,10,10
1739359,Gijs & Brigitte,2012,02-Dec,451408,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072 TA,Netherlands,Apartment,Entire home/apt,5,1.5,3,3,Real Bed,175,3,40,2,within a few hours,1,12,98,10,10,10,10,9,9
1740785,Rob & Fang,2012,02-Dec,343094,Oud-Oost,Watergraafsmeer,North Holland,1091,Netherlands,House,Private room,2,1,1,1,Real Bed,79,2,10,2,within an hour,0.92,59,97,10,10,10,10,10,10
1743575,Anna,2012,Feb-13,315820,Oud-Oost,Amsterdam,North Holland,1091 JB,Netherlands,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,107,2,30,2,within an hour,0.75,19,98,10,10,10,10,9,10
1751751,Nyika,2012,Feb-14,345397,De Pijp - Rivierenbuurt,De Pijp,North Holland,1074,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,130,1,0,4,N/A,N/A,19,95,10,9,9,10,9,9
1754623,Wouter,2012,Feb-15,1946342,Westerpark,Amsterdam,North Holland,1051 KS,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,1,0,2,within an hour,1,15,99,10,10,10,10,10,10
1755733,Ivan,2012,Feb-15,346488,De Baarsjes - Oud-West,Amsterdam,North Holland,1053,Netherlands,Apartment,Entire home/apt,2,1,1,2,Real Bed,85,2,35,3,within an hour,1,56,99,10,10,10,10,10,10
1759884,Ivan,2012,Feb-16,588020,Centrum-Oost,Amsterdam,North Holland,1018,Netherlands,Apartment,Private room,6,1,1,6,Real Bed,250,1,0,3,within a few hours,0.9,2,80,8,8,8,10,8,8
1759884,Ivan,2012,Feb-16,347183,Centrum-West,Amsterdam,North Holland,1015,Netherlands,Boat,Entire home/apt,5,,2,4,Real Bed,210,4,35,3,within a few hours,0.9,38,84,8,9,9,8,9,8
1759884,Ivan,2012,Feb-16,588288,Centrum-West,Amsterdam,North Holland,1013,Netherlands,Apartment,Entire home/apt,4,1,2,1,Real Bed,250,5,0,4,within a few hours,0.9,1,94,10,6,10,10,10,10
1759884,Ivan,2012,Feb-16,3235970,Centrum-Oost,Amsterdam,North Holland,1018,Netherlands,Apartment,Private room,4,1,1,4,Real Bed,180,1,0,3,within a few hours,0.9,1,,,,,,,
1759884,Ivan,2012,Feb-16,357948,IJburg - Zeeburgereiland,Amsterdam,North Holland,,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,75,1,0,7,within a few hours,0.9,7,100,10,8,9,9,9,9
1759884,Ivan,2012,Feb-16,5625228,Centrum-Oost,Amsterdam,Noord-Holland,1018 AC,Netherlands,Apartment,Entire home/apt,2,1,0,1,Real Bed,129,1,0,3,within a few hours,0.9,0,,,,,,,
1764099,Nadine,2012,Feb-17,5725685,Oud-Oost,Amsterdam,North Holland,1091,Netherlands,Apartment,Entire home/apt,2,1,1,,Real Bed,95,2,20,2,within an hour,1,0,,,,,,,
1769083,Sven,2012,Feb-18,4053195,De Baarsjes - Oud-West,Amsterdam,North Holland,1053DH,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,130,0,0,2,within a day,0.9,5,100,10,10,10,10,10,10
1778815,Jochem,2012,Feb-20,2247902,De Baarsjes - Oud-West,Amsterdam,North Holland,1053 GH,Netherlands,Apartment,Entire home/apt,2,1,2,1,Real Bed,100,2,0,2,within an hour,1,12,96,10,10,10,10,9,9
1780142,Cara,2012,Feb-20,1038153,Zuid,Amsterdam,North Holland,1059,Netherlands,Apartment,Entire home/apt,4,1,2,3,Real Bed,120,3,40,2,within a few hours,1,32,97,10,10,10,10,9,10
1784454,Hendriek,2012,Feb-21,1780600,Westerpark,Amsterdam,North Holland,1051 XP,Netherlands,Apartment,Entire home/apt,3,1,1,1,Real Bed,69,2,25,1,within a few hours,0.78,6,87,9,8,9,10,8,8
1784828,Marjolein,2012,Feb-21,366067,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1079,Netherlands,Apartment,Entire home/apt,4,1,1,2,Real Bed,70,2,30,2,within a few hours,0.95,19,95,10,10,10,10,9,9
1793657,Julie,2012,Feb-22,3565477,Westerpark,Amsterdam,North Holland,1013 DX,Netherlands,Apartment,Entire home/apt,3,1,2,2,Real Bed,95,2,10,3,within a few hours,0.93,4,100,10,10,10,10,10,10
1793657,Julie,2012,Feb-22,3606996,Westerpark,Amsterdam,North Holland,1013 DX,Netherlands,Apartment,Private room,2,1,1,1,Real Bed,55,1,25,2,within a few hours,0.93,3,100,10,10,9,10,9,9
1799450,Lucas,2012,Feb-23,4169622,Centrum-Oost,Amsterdam,North Holland,1018AK,Netherlands,Apartment,Entire home/apt,4,1,2,3,Real Bed,180,1,0,14,within an hour,1,0,,,,,,,
1801815,Ingrid,2012,Feb-24,356220,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,Apartment,Private room,2,1.5,1,2,Real Bed,110,1,0,1,within an hour,1,68,99,10,10,10,10,10,9
1804272,Lotte,2012,Feb-24,1754306,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1078,Netherlands,Apartment,Entire home/apt,2,1,2,1,Real Bed,85,2,20,4,within a few hours,1,1,100,10,10,10,10,10,10
1811745,Marre,2012,Feb-26,357980,De Baarsjes - Oud-West,Amsterdam,North Holland,1054 CM,Netherlands,House,Entire home/apt,6,1.5,3,4,Real Bed,200,3,20,2,within a few hours,0.9,30,96,9,9,10,10,10,9
1811745,Marre,2012,Feb-26,2394147,Centrum-West,Amsterdam,North Holland,1015 DC,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,135,2,0,2,within a few hours,0.9,15,99,10,10,10,10,10,10
1812619,Masja,2012,Feb-26,358155,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,Apartment,Entire home/apt,6,1,2,2,Real Bed,119,2,50,1,within a few hours,1,92,93,9,9,10,10,10,9
1813748,Marlien,2012,Feb-26,555382,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,75,1,0,5,N/A,N/A,6,97,10,10,10,10,10,10
1814038,Alan,2012,Feb-26,447138,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,150,1,0,5,within a few hours,1,9,97,9,9,10,10,10,9
1814252,Ing,2012,Feb-26,682461,Oud-Oost,Amsterdam,North Holland,,Netherlands,Apartment,Entire home/apt,2,1,2,3,Real Bed,120,4,0,3,within a few hours,1,21,99,10,10,10,10,10,9
1817606,Laura,2012,Feb-27,352886,Westerpark,Amsterdam,North Holland,,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,140,2,35,3,within a few hours,1,6,100,9,10,10,10,9,10
1817922,Olly & Josh,2012,Feb-27,359298,Centrum-Oost,Amsterdam,North Holland,1018 WD,Netherlands,Apartment,Entire home/apt,3,1,2,2,Real Bed,80,2,40,2,within an hour,1,76,90,9,8,9,9,9,9
1817958,Nadia,2012,Feb-27,1189966,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1094 XT,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,65,2,20,3,within a few hours,1,1,100,10,8,10,10,10,8
1818342,Linda,2012,Feb-27,359408,Centrum-West,Amsterdam,North Holland,1016,Netherlands,Apartment,Entire home/apt,2,1,1,1,Real Bed,109,1,0,3,within an hour,1,39,94,9,9,10,10,9,9
1824421,Benedetta,2012,Feb-28,4716064,Oud-Oost,Amsterdam,Noord-Holland,1092,Netherlands,Apartment,Entire home/apt,3,1,1,2,Real Bed,115,2,30,2,within a few hours,0.92,4,80,9,10,10,8,10,9
1826139,Esther & Jan,2012,Feb-28,510836,Centrum-West,Amsterdam,North Holland,1013,Netherlands,Apartment,Entire home/apt,15,3.5,5,10,Real Bed,500,8,40,2,within an hour,1,54,97,10,10,9,10,10,9
1826139,Esther & Jan,2012,Feb-28,422044,Centrum-West,Amsterdam,North Holland,1013,Netherlands,Apartment,Entire home/apt,8,2,3,6,Real Bed,275,4,40,2,within an hour,1,76,97,10,10,10,10,10,9
1826139,Esther & Jan,2012,Feb-28,361342,Centrum-West,Amsterdam,North Holland,1013,Netherlands,Apartment,Entire home/apt,6,1.5,2,4,Real Bed,225,4,35,2,within an hour,1,46,99,10,10,10,10,10,9
1827408,Chris,2012,Feb-28,1325394,Slotervaart,Amsterdam,North Holland,1058 LZ,Netherlands,House,Entire home/apt,3,1.5,1,2,Real Bed,95,2,25,5,N/A,N/A,18,96,10,10,10,10,9,10
1827408,Chris,2012,Feb-28,4215376,Slotervaart,Amsterdam,North Holland,1058 LZ,Netherlands,House,Private room,2,1.5,1,1,Real Bed,50,1,20,5,within a day,1,1,100,10,10,10,10,10,10
1829492,Fred & Wietske,2012,Feb-29,1034129,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072 NL,Netherlands,Apartment,Entire home/apt,6,1,2,4,Real Bed,240,4,40,3,within a few hours,0.96,13,91,8,9,10,9,9,9
1829492,Fred & Wietske,2012,Feb-29,5387855,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1054 ZH,Netherlands,House,Entire home/apt,5,2.5,3,3,Real Bed,220,2,50,5,within a few hours,0.96,0,,,,,,,
1829492,Fred & Wietske,2012,Feb-29,5755553,Zuid,Amsterdam,Noord-Holland,1071,Netherlands,House,Entire home/apt,4,1,2,2,Real Bed,280,1,0,4,within a few hours,0.96,0,,,,,,,
1829492,Fred & Wietske,2012,Feb-29,439082,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072,Netherlands,Apartment,Entire home/apt,4,1,2,2,Real Bed,165,2,45,4,within a few hours,0.96,63,99,10,10,10,10,10,10
